title,company,location,date_posted,job_type,job_url,country,source
Industrial Security Systems Engineer,Modern Electronics - MEC (AL-Faisaliah Group),"Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411609478,Saudi Arabia,LinkedIn
Software Development & Dynamics 365 F&O Engineer,Mfaheem Al Emar for Trading and Contracting Company,"Riyadh, Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409271864,Saudi Arabia,LinkedIn
"Solutions Architect, Public Cloud/Big Data & AI-Riyadh, Saudi Arabia",Alibaba Cloud,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4353754579,Saudi Arabia,LinkedIn
DevOps Engineer GCP - Hybrid - KSA - (10-12 Months) - RTG,Robusta Studio,"Jiddah, Makkah, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411637709,Saudi Arabia,LinkedIn
Cloud Consultant (Google Cloud),Devoteam,"Riyadh, Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4379861378,Saudi Arabia,LinkedIn
Senior DevOps Engineer,Qanoniah قانونية,"Mecca, Makkah, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409288085,Saudi Arabia,LinkedIn
Cloud Infrastructure Engineer,Artificial Intelligence Global Company,"Eastern, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411446016,Saudi Arabia,LinkedIn
Artificial Intelligence Intern,Boeing,"Riyadh, Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409261459,Saudi Arabia,LinkedIn
Senior Reporting Engineer,"Hill International, Inc.","Dammam, Eastern, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410478974,Saudi Arabia,LinkedIn
RCM Engineer | Saudi Arabia,Hudson IT and Manpower,"Dammam, Eastern, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411439313,Saudi Arabia,LinkedIn
Senior Financial Analyst,ALESAYI HOLDING |  العيسائي القابضة,"Jeddah, Makkah, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411441414,Saudi Arabia,LinkedIn
Commercial Analyst (Remote),PulseMediaNL,"Mecca, Makkah, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411606276,Saudi Arabia,LinkedIn
Commercial Analyst (Remote),PulseMediaNL,"Mecca, Makkah, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411491816,Saudi Arabia,LinkedIn
Vice President of Business Development - Real Estate,Confidential Government,"Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409291205,Saudi Arabia,LinkedIn
DevOps Engineer I,MOZN,"Riyadh, Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4402621563,Saudi Arabia,LinkedIn
AI Platform Engineer - Hybrid - KSA - (10 Months) - RTG,Robusta Studio,"Jiddah, Makkah, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411656007,Saudi Arabia,LinkedIn
Gen AI Engineer,Tata Consultancy Services,"Dhahran, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409273205,Saudi Arabia,LinkedIn
Data and Machine Learning Engineer,Artificial Intelligence Global Company,"Eastern, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411441589,Saudi Arabia,LinkedIn
Cost Analyst,Saudi Aramco Total Refining and Petrochemical Company (SATORP),"Jubail, Eastern, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411497972,Saudi Arabia,LinkedIn
Senior DevOps Engineer,Tabby | تابي,"Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4370996287,Saudi Arabia,LinkedIn
Full Stack Software Engineer III,MOZN,"Riyadh, Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4402609711,Saudi Arabia,LinkedIn
Business Intelligence Lead – GCP / Looker,Systems Limited,"Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411447534,Saudi Arabia,LinkedIn
Cyber Security Specialist,Avensys Consulting,"Al Khobar, Eastern, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411632254,Saudi Arabia,LinkedIn
Senior UX Researcher,Jeeny,"Riyadh, Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411444497,Saudi Arabia,LinkedIn
Operations Product Manager (Sport),Jobgether,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410442700,Saudi Arabia,LinkedIn
Graphic Designer – Packaging,Grasse Perfume,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409269061,Saudi Arabia,LinkedIn
Senior Brand Designer,Rgheeb | رغيب,"Riyadh, Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411466880,Saudi Arabia,LinkedIn
Student Marketing & Recruitment Specialist / Manager,KAUST (King Abdullah University of Science and Technology),"Thuwal, Makkah, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411424682,Saudi Arabia,LinkedIn
Senior Planning Manager,Mace,"Riyadh, Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4390614123,Saudi Arabia,LinkedIn
"Logistics Product Manager, MENA",Nash,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4364094504,Saudi Arabia,LinkedIn
Product Manager,Jobgether,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410472029,Saudi Arabia,LinkedIn
Senior Product Manager,HALA,"Riyadh, Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4346568799,Saudi Arabia,LinkedIn
Microsoft System Administrator (Infrastructure),DPSIT,"Riyadh, Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409278241,Saudi Arabia,LinkedIn
Lead Electro-Magnetic Compatibility (EMC) Engineer,Critical Project Resourcing Ltd,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411674168,Saudi Arabia,LinkedIn
Information Technology Security Engineer,NextEra,"Dammam, Eastern, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411435376,Saudi Arabia,LinkedIn
Information Technology Engineer,Baraya Extended Care,"Medina, Al Madinah, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409232906,Saudi Arabia,LinkedIn
Network Engineer,RIME Platform,"Riyadh, Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411672860,Saudi Arabia,LinkedIn
"Specialist, Infrastructure (Network Admin.)",ArcelorMittal Tubular Products Al-Jubail,"Jubail, Eastern, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409243973,Saudi Arabia,LinkedIn
Infrastructure Network Specialist,Saudi Air Navigation Services,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411442730,Saudi Arabia,LinkedIn
"Expert, Infrastructure Security",Sehati for Information Technology Services LLC,"Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409275469,Saudi Arabia,LinkedIn
Senior Manager Cybersecurity,Esports Foundation,"Riyadh, Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411491628,Saudi Arabia,LinkedIn
Cyber Security Specialist,ALESAYI HOLDING |  العيسائي القابضة,"Jeddah, Makkah, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411600936,Saudi Arabia,LinkedIn
Lead Data Engineer – GCP Data Services,Systems Limited,"Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411442468,Saudi Arabia,LinkedIn
Data Analysis Specialist (Outsource),NHC,"Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409233883,Saudi Arabia,LinkedIn
Civil Engineer & Python Expert - Freelance AI Trainer,Mindrift,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409260873,Qatar,LinkedIn
AI Engineer,Aathar Holding Company,"Alexandria, Alexandria, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410449877,Egypt,LinkedIn
AI Engineer,Aathar Holding Company,"Alexandria, Alexandria, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410873464,Egypt,LinkedIn
AI Engineer,Aathar Holding Company,"Alexandria, Alexandria, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410879348,Egypt,LinkedIn
Senior Data Engineer,Link Datacenter,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410491139,Egypt,LinkedIn
Head of Data Engineering,ZainTECH,"Cairo, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411617500,Egypt,LinkedIn
Data Engineer,TP,"Qesm El Maadi, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411452362,Egypt,LinkedIn
AI Technical Intern,Tamatem Games,"Cairo, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411436997,Egypt,LinkedIn
AI Data Quality Analyst,Alignerr,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411293729,Egypt,LinkedIn
Data Engineer.Egypt-MIS-HO.International Banking Group,Mashreq,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4253052155,Egypt,LinkedIn
"Lead Data Science (Bangkok based, Relocation provided)",Agoda,"Cairo, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411444604,Egypt,LinkedIn
"Lead Data Science (Bangkok based, Relocation provided)",Agoda,"Alexandria, Alexandria, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411446607,Egypt,LinkedIn
AI Academy,Vodafone,"Giza, Al Jizah, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409274799,Egypt,LinkedIn
PwC - Full stack developer (AI and Data) - Senior Associate - Egypt,PwC Middle East,"Cairo, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409257940,Egypt,LinkedIn
Java Developer - Remote,YO IT Consulting,"Cairo, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410412645,Egypt,LinkedIn
PwC - Full stack developer (AI and Data)  - Senior Associate - Egypt,PwC,"Cairo, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411452955,Egypt,LinkedIn
iOS Developer,Capsorix,"El Mansoura, Ad Daqahliyah, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409634257,Egypt,LinkedIn
Mid-Level Java Developer,KnowledgeNet,"Cairo, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409246354,Egypt,LinkedIn
Standard++/ Senior Python Engineer,GRADION,"Cairo, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411632183,Egypt,LinkedIn
Code Review Specialist,Alignerr,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411403586,Egypt,LinkedIn
AI Engineer,Aathar Holding Company,"Alexandria, Alexandria, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410869485,Egypt,LinkedIn
AI Engineer,Aathar Holding Company,"Alexandria, Alexandria, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410866527,Egypt,LinkedIn
AI Engineer,Aathar Holding Company,"Alexandria, Alexandria, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410440853,Egypt,LinkedIn
Civil Engineer Researcher,Applus+ Asia Middle East and Africa,"Riyadh, Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411457646,Saudi Arabia,LinkedIn
Engineer I,Marriott International,"Cairo, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410849845,Egypt,LinkedIn
Gen AI Data Scientist,Tata Consultancy Services,"Dhahran, Eastern, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409268407,Saudi Arabia,LinkedIn
Machine Learning Engineer,Jobgether,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410447569,Saudi Arabia,LinkedIn
Research Scientist,Saudi Air Navigation Services,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411455389,Saudi Arabia,LinkedIn
Java Software Engineer - Hybrid - KSA - (10-12 Months) - RTG,Robusta Studio,"Jiddah, Makkah, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411651318,Saudi Arabia,LinkedIn
Java Microservices Developer-Banking,TAWANTECH,"Riyadh, Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409254887,Saudi Arabia,LinkedIn
Microsoft Power BI and Reporting Engineer,Artificial Intelligence Global Company,"Eastern, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411436435,Saudi Arabia,LinkedIn
dotCMS Web Developer,Emdad By Elm,"Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411421812,Saudi Arabia,LinkedIn
Senior Frontend Developer,Prince Sultan University,"Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410481510,Saudi Arabia,LinkedIn
Game Artist,Tamatem Games,"Cairo, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411442934,Egypt,LinkedIn
Senior Product Designer,Consultants Valley Egypt,"Cairo, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4351021542,Egypt,LinkedIn
Junior Product Designer,Arrow Electronics,"Cairo, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4402987219,Egypt,LinkedIn
Grower Support,Fall Creek®,"Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4401449721,Egypt,LinkedIn
Product Manager,Arrow Electronics,"Cairo, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4402977331,Egypt,LinkedIn
Senior Technical Engineer,Tech Mahindra,"Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410465882,Egypt,LinkedIn
Senior Network Engineer,Galaxi Consulting Group,"Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411616726,Egypt,LinkedIn
Network Engineer.Egypt- IT.Operations,Mashreq,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4253054019,Egypt,LinkedIn
"Solution Engineer, Specialist( SW Architecture, Devops, Machine learning)",SITA,"Cairo, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4378541584,Egypt,LinkedIn
"Senior Software Engineer I - QuantumBlack, AI by McKinsey","QuantumBlack, AI by McKinsey","Cairo, Cairo, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4389770916,Egypt,LinkedIn
Steel Detailer Engineer,Infinity Steel,"Alexandria, Egypt",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409280321,Egypt,LinkedIn
Freelance UX Researcher,Flying Bisons,"Riyadh, Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410838620,Saudi Arabia,LinkedIn
Intern QA Engineer,Tabby | تابي,"Riyadh, Saudi Arabia",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4370990369,Saudi Arabia,LinkedIn
Software Engineer,RiDiK (a Subsidiary of CLPS. Nasdaq: CLPS),"Abu Dhabi Emirate, United Arab Emirates",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410460317,UAE,LinkedIn
Quality Assurance Engineer,Asteco,"Abu Dhabi Emirate, United Arab Emirates",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411496697,UAE,LinkedIn
Designer - FF,MBRF,"Dubai, United Arab Emirates",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411634070,UAE,LinkedIn
Product Designer,Salt,"Abu Dhabi Emirate, United Arab Emirates",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409298148,UAE,LinkedIn
Senior Product and Portfolio Manager - Credit Cards,Standard Chartered,"Dubai, Dubai, United Arab Emirates",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410829280,UAE,LinkedIn
Product Operations Manager - Corporate Information System,ByteDance,"Dubai, Dubai, United Arab Emirates",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4398124253,UAE,LinkedIn
Product Manager,TALENTMATE,"Dubai, Dubai, United Arab Emirates",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411832845,UAE,LinkedIn
Product Manager,Mindware,"Dubai, Dubai, United Arab Emirates",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4390000996,UAE,LinkedIn
Product Manager,Jobgether,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4410473030,UAE,LinkedIn
Manager Ancillary Product,Etihad,"Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4409238758,UAE,LinkedIn
Operations Manager (Product),Revolut,Not Specified,2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4174215118,UAE,LinkedIn
Linux Administrator,Dicetek LLC,"Dubai, Dubai, United Arab Emirates",2026-05-15,Not Specified,https://www.linkedin.com/jobs/view/4411847055,UAE,LinkedIn
